 INFO | 2015-10-20 18:57:53,552 | Common.java | 72 | Startup activites...
 INFO | 2015-10-20 18:57:53,556 | Common.java | 72 | Test Output Directory creation successful :D:\POCs\Mobile\SWAUT 1.0-Android Demo\SWAUT 1.0-Android Demo\TestResults\2015_10_20_06_57_53_PM
 INFO | 2015-10-20 18:57:53,556 | Common.java | 72 | Log File creation successful : LogFile.log
 INFO | 2015-10-20 18:57:53,819 | Common.java | 72 | Getting value of Tc_Settings_Excelpath from Test Configuration file : ./data/TestCaseSettings.xls
 INFO | 2015-10-20 18:57:53,911 | Common.java | 72 | Getting value of TestDataFile from Test Configuration file : .\data\TestData.xls
 INFO | 2015-10-20 18:57:54,183 | Common.java | 72 | Getting value of ElementLoadWaitTime from Test Configuration file : 60
 INFO | 2015-10-20 18:57:54,183 | Common.java | 72 | Getting value of TextLoadWaitTime from Test Configuration file : 10
 INFO | 2015-10-20 18:57:54,184 | Common.java | 72 | Getting value of PageLoadWaitTime from Test Configuration file : 120
 INFO | 2015-10-20 18:57:54,184 | Common.java | 72 | Getting value of ImplicitlyWaitTime from Test Configuration file : 10
 INFO | 2015-10-20 18:57:54,184 | Common.java | 72 | Element time out set
 INFO | 2015-10-20 18:57:54,185 | Common.java | 72 | ##### Start of Test Case : Viber Menu Navigation #####
 WARN | 2015-10-20 18:57:54,185 | Common.java | 76 | Report step generation success : <B></B><h1><font color=SaddleBrown>Viber Menu Navigation</h1></font><br/>
ERROR | 2015-10-20 18:57:54,264 | Common.java | 80 | java.lang.NullPointerException
ERROR | 2015-10-20 18:57:54,264 | Common.java | 80 | Report step generation success : java.lang.NullPointerException
 INFO | 2015-10-20 18:57:54,266 | Common.java | 72 | Getting value of ElementLoadWaitTime from Test Configuration file : 60
 INFO | 2015-10-20 18:57:54,266 | Common.java | 72 | Getting value of TextLoadWaitTime from Test Configuration file : 10
 INFO | 2015-10-20 18:57:54,268 | Common.java | 72 | Getting value of PageLoadWaitTime from Test Configuration file : 120
 INFO | 2015-10-20 18:57:54,268 | Common.java | 72 | Getting value of ImplicitlyWaitTime from Test Configuration file : 10
 INFO | 2015-10-20 18:57:54,268 | Common.java | 72 | Element time out set
 INFO | 2015-10-20 18:57:54,269 | Common.java | 72 | ##### Start of Test Case : Verify Book Flight #####
 WARN | 2015-10-20 18:57:54,269 | Common.java | 76 | Report step generation success : <B></B><h1><font color=SaddleBrown>Verify Book Flight</h1></font><br/>
 INFO | 2015-10-20 18:57:54,803 | Common.java | 72 | Getting value of Project_Name from Test Configuration file : Android Demo
 INFO | 2015-10-20 18:57:54,803 | Common.java | 72 | Getting value of Version_Name from Test Configuration file : 1.7
 INFO | 2015-10-20 18:57:54,804 | Common.java | 72 | Getting value of ToEmail from Test Configuration file : 
 INFO | 2015-10-20 18:57:54,804 | Common.java | 72 | Getting value of CcEmail from Test Configuration file : 
 INFO | 2015-10-20 18:57:55,061 | Common.java | 72 | Getting value of indium_logo_path from Test Configuration file : .\\Logos\\Sun.jpg
 INFO | 2015-10-20 18:57:55,061 | Common.java | 72 | Getting value of client_logo_path from Test Configuration file : .\\Logos\\AndroidLogo.JPG
 INFO | 2015-10-20 18:57:55,062 | Common.java | 72 | Getting value of indium_logo_path from Test Configuration file : .\\Logos\\Sun.jpg
 INFO | 2015-10-20 18:57:55,062 | Common.java | 72 | Getting value of client_logo_path from Test Configuration file : .\\Logos\\AndroidLogo.JPG
 INFO | 2015-10-20 18:57:55,068 | Common.java | 72 | Cleanup activites...
 INFO | 2015-10-20 18:57:55,068 | Common.java | 72 | Cleanup activities - Done...
 INFO | 2015-10-20 18:57:55,069 | Common.java | 72 | Getting value of SendMail(Yes/No) from Test Configuration file : No
 INFO | 2015-10-20 18:57:55,069 | Common.java | 72 | Getting value of SendMsg(Yes/No) from Test Configuration file : No
 INFO | 2015-10-20 18:57:55,069 | Common.java | 72 | Getting value of VoiceCall(Yes/No) from Test Configuration file : No
 INFO | 2015-10-20 18:57:55,069 | Common.java | 72 | ###################################
 INFO | 2015-10-20 18:57:55,069 | Common.java | 72 | Script Execution Complete
 INFO | 2015-10-20 18:57:55,069 | Common.java | 72 | ####################################
