 INFO | 2015-10-20 19:03:14,613 | Common.java | 72 | Startup activites...
 INFO | 2015-10-20 19:03:14,616 | Common.java | 72 | Test Output Directory creation successful :D:\POCs\Mobile\SWAUT 1.0-Android Demo\SWAUT 1.0-Android Demo\TestResults\2015_10_20_07_03_14_PM
 INFO | 2015-10-20 19:03:14,616 | Common.java | 72 | Log File creation successful : LogFile.log
 INFO | 2015-10-20 19:03:14,897 | Common.java | 72 | Getting value of Tc_Settings_Excelpath from Test Configuration file : ./data/TestCaseSettings.xls
 INFO | 2015-10-20 19:03:15,000 | Common.java | 72 | Getting value of TestDataFile from Test Configuration file : .\data\TestData.xls
 INFO | 2015-10-20 19:03:15,280 | Common.java | 72 | Getting value of ElementLoadWaitTime from Test Configuration file : 60
 INFO | 2015-10-20 19:03:15,280 | Common.java | 72 | Getting value of TextLoadWaitTime from Test Configuration file : 10
 INFO | 2015-10-20 19:03:15,281 | Common.java | 72 | Getting value of PageLoadWaitTime from Test Configuration file : 120
 INFO | 2015-10-20 19:03:15,281 | Common.java | 72 | Getting value of ImplicitlyWaitTime from Test Configuration file : 10
 INFO | 2015-10-20 19:03:15,281 | Common.java | 72 | Element time out set
 INFO | 2015-10-20 19:03:15,282 | Common.java | 72 | ##### Start of Test Case : Validate Addition #####
 WARN | 2015-10-20 19:03:15,282 | Common.java | 76 | Report step generation success : <B></B><h1><font color=SaddleBrown>Validate Addition</h1></font><br/>
 INFO | 2015-10-20 19:03:15,283 | Common.java | 72 | Getting value of AppName1 from Test Configuration file : Calculator
 INFO | 2015-10-20 19:03:15,283 | Common.java | 72 | Getting value of AppPackageName1 from Test Configuration file : com.android.calculator2
 INFO | 2015-10-20 19:03:15,283 | Common.java | 72 | Getting value of AppActivityName1 from Test Configuration file : com.android.calculator2.Calculator
 INFO | 2015-10-20 19:03:15,284 | Common.java | 72 | Getting value of PlatFormName from Test Configuration file : Android
 INFO | 2015-10-20 19:03:15,286 | Common.java | 72 | Getting value of IpAddress from Test Configuration file : 127.0.0.1
 INFO | 2015-10-20 19:03:15,286 | Common.java | 72 | Getting value of PortNumber from Test Configuration file : 4723
 INFO | 2015-10-20 19:03:15,287 | Common.java | 72 | Opening Calculator Application...
 INFO | 2015-10-20 19:03:15,288 | Common.java | 72 | Getting value of AppiumTimeOut from Test Configuration file : 500
 INFO | 2015-10-20 19:03:20,101 | Common.java | 72 | Getting value of ElementLoadWaitTime from Test Configuration file : 60
 INFO | 2015-10-20 19:03:20,101 | Common.java | 72 | Getting value of TextLoadWaitTime from Test Configuration file : 10
 INFO | 2015-10-20 19:03:20,102 | Common.java | 72 | Getting value of PageLoadWaitTime from Test Configuration file : 120
 INFO | 2015-10-20 19:03:20,102 | Common.java | 72 | Getting value of ImplicitlyWaitTime from Test Configuration file : 10
 INFO | 2015-10-20 19:03:20,104 | Common.java | 72 | Getting value of ImplicitlyWaitTime from Test Configuration file : 10
 INFO | 2015-10-20 19:03:20,112 | Common.java | 72 | Time out set
 INFO | 2015-10-20 19:03:20,112 | Common.java | 72 | Application: Open Successful: Calculator
 INFO | 2015-10-20 19:03:20,112 | Common.java | 72 | Report step generation success : Open Application: ''Calculator''
 INFO | 2015-10-20 19:03:21,925 | Common.java | 72 | Entered the integer1 ->45
 INFO | 2015-10-20 19:03:21,926 | Common.java | 72 | Report step generation success : Entered the integer1 ->45
 INFO | 2015-10-20 19:03:23,782 | Common.java | 72 | Entered the integer2 ->5
 INFO | 2015-10-20 19:03:23,783 | Common.java | 72 | Report step generation success : Entered the integer2 ->5
 INFO | 2015-10-20 19:03:24,416 | Common.java | 72 | Expected ->50, Actual->50
 INFO | 2015-10-20 19:03:24,416 | Common.java | 72 | Report step generation success : Expected ->50, Actual->50
 INFO | 2015-10-20 19:03:25,198 | Common.java | 72 | Getting value of ElementLoadWaitTime from Test Configuration file : 60
 INFO | 2015-10-20 19:03:25,198 | Common.java | 72 | Getting value of TextLoadWaitTime from Test Configuration file : 10
 INFO | 2015-10-20 19:03:25,199 | Common.java | 72 | Getting value of PageLoadWaitTime from Test Configuration file : 120
 INFO | 2015-10-20 19:03:25,199 | Common.java | 72 | Getting value of ImplicitlyWaitTime from Test Configuration file : 10
 INFO | 2015-10-20 19:03:25,199 | Common.java | 72 | Element time out set
 INFO | 2015-10-20 19:03:25,199 | Common.java | 72 | ##### Start of Test Case : Validate Substraction #####
 WARN | 2015-10-20 19:03:25,199 | Common.java | 76 | Report step generation success : <B></B><h1><font color=SaddleBrown>Validate Substraction</h1></font><br/>
 INFO | 2015-10-20 19:03:31,232 | Common.java | 72 | Entered the integer1 ->56
 INFO | 2015-10-20 19:03:31,232 | Common.java | 72 | Report step generation success : Entered the integer1 ->56
 INFO | 2015-10-20 19:03:32,770 | Common.java | 72 | Entered the integer2 ->5
 INFO | 2015-10-20 19:03:32,771 | Common.java | 72 | Report step generation success : Entered the integer2 ->5
 INFO | 2015-10-20 19:03:33,614 | Common.java | 72 | Expected ->51, Actual->51
 INFO | 2015-10-20 19:03:33,614 | Common.java | 72 | Report step generation success : Expected ->51, Actual->51
 INFO | 2015-10-20 19:03:34,434 | Common.java | 72 | Getting value of ElementLoadWaitTime from Test Configuration file : 60
 INFO | 2015-10-20 19:03:34,434 | Common.java | 72 | Getting value of TextLoadWaitTime from Test Configuration file : 10
 INFO | 2015-10-20 19:03:34,434 | Common.java | 72 | Getting value of PageLoadWaitTime from Test Configuration file : 120
 INFO | 2015-10-20 19:03:34,435 | Common.java | 72 | Getting value of ImplicitlyWaitTime from Test Configuration file : 10
 INFO | 2015-10-20 19:03:34,435 | Common.java | 72 | Element time out set
 INFO | 2015-10-20 19:03:34,435 | Common.java | 72 | ##### Start of Test Case : Validate Multiplication #####
 WARN | 2015-10-20 19:03:34,435 | Common.java | 76 | Report step generation success : <B></B><h1><font color=SaddleBrown>Validate Multiplication</h1></font><br/>
 INFO | 2015-10-20 19:03:40,143 | Common.java | 72 | Entered the integer1 ->12
 INFO | 2015-10-20 19:03:40,143 | Common.java | 72 | Report step generation success : Entered the integer1 ->12
 INFO | 2015-10-20 19:03:41,721 | Common.java | 72 | Entered the integer2 ->5
 INFO | 2015-10-20 19:03:41,722 | Common.java | 72 | Report step generation success : Entered the integer2 ->5
ERROR | 2015-10-20 19:03:42,271 | Common.java | 80 | Expected ->55, Actual->60
ERROR | 2015-10-20 19:03:42,272 | Common.java | 80 | Report step generation success : Expected ->55, Actual->60
 INFO | 2015-10-20 19:03:42,985 | Common.java | 72 | Getting value of ExecuteRemainingStepsOnFailure(Yes/No) from Test Configuration file : No
 INFO | 2015-10-20 19:03:42,986 | Common.java | 72 | Getting value of ExecuteRemainingStepsOnFailure(Yes/No) from Test Configuration file : No
 INFO | 2015-10-20 19:03:43,755 | Common.java | 72 | Getting value of ElementLoadWaitTime from Test Configuration file : 60
